microRNA ID	RCC01	RCC02	RCC03	RCC04	RCC05	RCC06	RCC07	RCC08	RCC09	RCC10	RCC11	RCC12	RCC13	RCC14	RCC15	RCC16	RCC17	RCC18	RCC19	RCC20	RCC21	RCC22	RCC23	RCC24
miR-10393-3p	-1,90150576	2,254857734	1,757560246	-1,90150576	1,278601779	2,43817572	-1,90150576	-1,90150576	0,151397403	-0,271052264	1,413594846	-1,90150576	0,850518341	-1,90150576	1,808143554	1,961797351	0,49579811	-1,90150576	-1,90150576	-0,596046246	2,32137806	0,950294335	-1,90150576	1,431758966
miR-4640-5p	-1,90150576	-1,90150576	-1,90150576	4,214129887	0,644029737	-1,90150576	-1,90150576	1,792956644	0,151397403	0,474841898	1,413594846	-1,90150576	1,128966319	1,072269844	-1,90150576	1,804210669	1,728644077	-0,49606481	-1,90150576	0,077878972	0,8832094	-0,281857139	1,086615256	-1,90150576
miR-611-5p	-1,90150576	-0,477573178	-1,90150576	1,973113146	0,17761585	1,219352741	-1,90150576	1,414594756	0,151397403	0,964078403	-1,90150576	-1,90150576	-0,61808529	1,072269844	-1,90150576	0,562603914	-1,90150576	-1,90150576	1,699991359	-0,596046246	-1,90150576	-1,90150576	-1,90150576	-0,572010022
miR-520g-3p	-1,90150576	1,049454588	-1,90150576	-1,90150576	0,995927788	-1,90150576	-1,90150576	1,792956644	0,151397403	-1,90150576	1,413594846	-1,90150576	1,739257711	3,167401474	0,642806741	2,233166829	1,351932089	0,202151225	2,45548763	-0,596046246	0,8832094	-1,90150576	-0,646379799	1,197072279
miR-4439-5p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,219352741	-1,90150576	0,09363956	0,151397403	-0,271052264	-1,90150576	0,753374841	0,05019694	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,018627656	-0,596046246	-1,90150576	-1,90150576	0,466044128	-0,572010022
miR-4437-5p	-1,90150576	-0,477573178	0,064969019	-1,90150576	-1,90150576	0,376338264	0,414185566	0,900299621	0,151397403	-1,90150576	1,79193098	-0,433714589	0,505156651	-1,90150576	-1,90150576	0,562603914	-1,90150576	1,925489956	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,646379799	-0,572010022
miR-4424-5p	-1,90150576	-1,90150576	0,064969019	-1,90150576	-1,90150576	-1,90150576	0,414185566	-1,90150576	0,151397403	-1,90150576	-1,90150576	-1,90150576	-0,61808529	-1,90150576	2,052681501	-0,576145608	-1,90150576	-1,90150576	-1,90150576	0,88226466	0,8832094	-1,90150576	0,466044128	0,107947608
miR-526a-2-3p	-1,90150576	1,333577197	-1,90150576	-1,90150576	0,17761585	-1,90150576	2,178616902	-1,90150576	0,151397403	0,964078403	1,413594846	-1,90150576	-1,90150576	0,245132319	0,642806741	0,102783037	-1,90150576	-1,90150576	0,018627656	-1,90150576	0,078703954	-1,90150576	-1,90150576	1,431758966
miR-2681-5p	-1,90150576	-0,477573178	0,867470388	2,181385932	2,19673636	-1,90150576	2,178616902	0,09363956	0,151397403	-0,271052264	1,79193098	1,634035282	1,362268476	1,356993335	-1,90150576	0,910749604	-1,90150576	-1,90150576	-1,90150576	0,88226466	-1,90150576	0,461946717	1,086615256	1,197072279
miR-8055-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,900299621	0,151397403	-0,271052264	1,413594846	-1,90150576	0,05019694	-1,90150576	1,142879859	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,078703954	-1,90150576	1,319022203	-1,90150576
miR-12135	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,151397403	-0,271052264	-1,90150576	-1,90150576	0,05019694	-1,90150576	-1,90150576	-1,90150576	0,041647222	-1,90150576	-1,90150576	0,535421785	-1,90150576	2,234686821	-1,90150576	-1,90150576
miR-4486-5p	-1,90150576	-0,477573178	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,151397403	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,281857139	-0,646379799	-1,90150576
miR-6830-5p	-1,90150576	-1,90150576	0,064969019	-1,90150576	0,17761585	1,747946548	-1,90150576	-1,90150576	0,151397403	0,964078403	0,092806912	0,278629912	-1,90150576	-1,90150576	1,808143554	0,562603914	-1,90150576	0,202151225	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,014496819	0,107947608
miR-4268-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,51593704	0,376338264	-1,90150576	0,900299621	0,151397403	1,619609735	0,092806912	-1,90150576	0,05019694	-1,90150576	-1,90150576	1,191001403	-1,90150576	-1,90150576	-1,90150576	-0,596046246	0,8832094	-1,90150576	-1,90150576	0,107947608
miR-4525-5p	-1,90150576	2,111816382	-1,90150576	-1,90150576	-1,90150576	0,376338264	-1,90150576	2,899604425	0,151397403	-1,90150576	-1,90150576	-1,90150576	-0,61808529	-1,90150576	-0,128923098	-1,90150576	-1,90150576	0,202151225	-1,90150576	-0,596046246	0,8832094	-1,90150576	0,466044128	1,197072279
miR-9718-5p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,17761585	-1,90150576	-1,90150576	0,09363956	0,151397403	-0,271052264	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576
miR-3945-5p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,747946548	3,58272095	0,09363956	0,151397403	-0,271052264	2,09138157	1,109976178	-1,90150576	-1,90150576	1,513522973	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,396641205	-1,90150576	-1,90150576	-1,90150576
miR-1255b-2-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,151397403	-0,271052264	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,646379799	-1,90150576
miR-4664-5p	-1,90150576	-0,477573178	-1,90150576	3,490968583	-1,90150576	0,376338264	-1,90150576	-1,90150576	0,151397403	0,964078403	-1,90150576	0,278629912	0,850518341	0,717184214	-0,128923098	-1,90150576	0,840695152	-1,90150576	-1,90150576	2,20181296	-1,90150576	0,461946717	-1,90150576	-0,572010022
miR-6893-5p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,51593704	-1,90150576	-1,90150576	0,09363956	0,151397403	-1,90150576	-1,90150576	-1,90150576	0,505156651	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,670647104	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,646379799	-1,90150576
miR-6814-3p	-1,90150576	2,111816382	0,867470388	-1,90150576	0,644029737	-1,90150576	2,734863065	0,09363956	0,151397403	-0,271052264	-1,90150576	0,278629912	-0,61808529	-1,90150576	0,642806741	1,191001403	-1,90150576	1,747294593	2,802327234	-0,596046246	-1,90150576	0,461946717	1,086615256	1,810560104
miR-6758-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,51593704	-1,90150576	-1,90150576	-1,90150576	0,151397403	-1,90150576	-1,90150576	-1,90150576	0,05019694	-1,90150576	-1,90150576	0,562603914	-1,90150576	-0,49606481	-1,90150576	-1,90150576	0,078703954	-1,90150576	0,809442691	-1,90150576
miR-1264-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,644029737	-1,90150576	-1,90150576	-1,90150576	0,151397403	-1,90150576	-1,90150576	-1,90150576	-0,61808529	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,49606481	-1,90150576	-1,90150576	-1,90150576	-0,281857139	-1,90150576	0,56823556
miR-4305-3p	-1,90150576	-1,90150576	0,064969019	-1,90150576	0,995927788	-1,90150576	-1,90150576	2,736133507	0,151397403	0,474841898	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,142879859	-1,90150576	-1,90150576	-0,49606481	0,018627656	0,077878972	-1,90150576	0,950294335	0,014496819	-1,90150576
miR-634-3p	-1,90150576	1,049454588	-1,90150576	-1,90150576	-1,90150576	2,133951683	-1,90150576	-1,90150576	0,151397403	0,149572062	1,413594846	1,634035282	0,05019694	-1,90150576	-1,90150576	2,563382118	-1,90150576	-1,90150576	-1,90150576	2,429849562	1,774537871	-0,281857139	1,694837756	1,197072279
miR-5006-5p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	2,903099684	-1,90150576	1,792956644	0,151397403	-0,271052264	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,576145608	-0,624874669	-1,90150576	2,24478152	1,773519193	0,078703954	-1,90150576	0,014496819	1,810560104
miR-6825-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,747946548	1,261487831	-1,90150576	0,151397403	-0,271052264	-1,90150576	-1,90150576	0,05019694	0,245132319	-1,90150576	-0,576145608	-1,90150576	1,54394605	1,997950529	-1,90150576	-1,90150576	1,605021174	-1,90150576	-0,572010022
miR-8084-5p	-1,90150576	1,049454588	0,064969019	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,151397403	-1,90150576	-1,90150576	-0,433714589	-1,90150576	-1,90150576	-0,128923098	-0,576145608	-1,90150576	-0,49606481	-1,90150576	0,88226466	-1,90150576	-1,90150576	-1,90150576	-0,572010022
miR-1238-3p	-1,90150576	-1,90150576	0,867470388	-1,90150576	0,17761585	-1,90150576	2,483383875	-1,90150576	0,151397403	-1,90150576	-1,90150576	0,753374841	-1,90150576	-1,90150576	0,642806741	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,461946717	-0,646379799	-0,572010022
miR-650-5p	-1,90150576	-1,90150576	0,064969019	1,068260819	1,895714233	-1,90150576	-1,90150576	0,900299621	0,151397403	-1,90150576	0,092806912	1,109976178	0,05019694	-1,90150576	-0,128923098	-1,90150576	1,351932089	0,202151225	-1,90150576	2,072678795	0,8832094	1,846741942	0,014496819	1,633556473
miR-6772-3p	-1,90150576	1,333577197	1,380097559	2,363349852	-1,90150576	0,376338264	-1,90150576	-1,90150576	0,151397403	-1,90150576	0,899347526	-1,90150576	-1,90150576	-1,90150576	1,142879859	1,425567363	0,49579811	-0,49606481	0,018627656	0,077878972	-1,90150576	-1,90150576	0,809442691	0,107947608
miR-548f-5-3p	-1,90150576	-0,477573178	-1,90150576	-1,90150576	-0,51593704	-1,90150576	-1,90150576	-1,90150576	0,151397403	-1,90150576	-1,90150576	-0,433714589	1,128966319	-1,90150576	-1,90150576	-1,90150576	0,041647222	-1,90150576	-1,90150576	0,077878972	-1,90150576	-0,281857139	0,466044128	0,107947608
miR-6878-5p	-1,90150576	1,333577197	-1,90150576	-0,188676004	-1,90150576	1,219352741	4,430640616	2,899604425	0,151397403	1,619609735	2,550683543	1,634035282	1,128966319	2,639616138	1,142879859	1,425567363	1,885564269	-1,90150576	0,018627656	2,429849562	2,716969866	-1,90150576	1,694837756	1,197072279
miR-1913-3p	-1,90150576	1,049454588	2,303943074	-1,90150576	1,717818661	1,219352741	4,113182193	3,615720757	0,151397403	1,328760631	2,448829226	-1,90150576	1,128966319	0,245132319	0,642806741	1,425567363	1,118841514	-1,90150576	0,814203389	0,535421785	1,396641205	-1,90150576	0,466044128	0,107947608
miR-6729-5p	-1,90150576	-1,90150576	1,380097559	-1,90150576	-0,51593704	-1,90150576	1,261487831	0,09363956	0,151397403	-0,271052264	-1,90150576	0,753374841	-1,90150576	1,356993335	-1,90150576	-1,90150576	-1,90150576	1,747294593	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,014496819	-1,90150576
miR-518c-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,151397403	-1,90150576	-1,90150576	-1,90150576	0,850518341	0,245132319	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,014496819	-0,572010022
miR-655-5p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	2,734863065	-1,90150576	0,151397403	-1,90150576	-1,90150576	0,278629912	-0,61808529	-1,90150576	-1,90150576	-0,576145608	0,49579811	1,023724529	1,324037825	-1,90150576	-1,90150576	-1,90150576	2,12136612	1,431758966
miR-3199-2-3p	-1,90150576	1,333577197	-1,90150576	-1,90150576	2,44566323	2,43817572	-1,90150576	-1,90150576	0,151397403	0,474841898	-1,90150576	1,395671608	0,05019694	-1,90150576	-1,90150576	-1,90150576	-0,624874669	-1,90150576	-1,90150576	0,88226466	1,774537871	0,461946717	0,466044128	0,107947608
miR-190b-3p	-1,90150576	0,224911486	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,09363956	0,151397403	-0,271052264	-1,90150576	-1,90150576	-0,61808529	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,814203389	-1,90150576	-1,90150576	-0,281857139	-0,646379799	-1,90150576
miR-466-5p	-1,90150576	0,695304705	-1,90150576	1,729616912	1,514860572	2,68928556	-1,90150576	-1,90150576	0,151397403	1,619609735	2,339234027	-1,90150576	-1,90150576	1,072269844	-0,128923098	0,910749604	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,281857139	7,180332219	0,916647969
miR-3679-5p	-1,90150576	-0,477573178	0,064969019	-1,90150576	-1,90150576	1,747946548	-1,90150576	-1,90150576	0,151397403	0,964078403	2,09138157	-1,90150576	-0,61808529	-1,90150576	-1,90150576	0,102783037	-1,90150576	-0,49606481	-1,90150576	1,395648426	2,073713671	0,950294335	-1,90150576	-0,572010022
miR-6842-5p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,414594756	0,151397403	-1,90150576	-1,90150576	-1,90150576	0,505156651	1,072269844	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,950294335	0,466044128	0,916647969
miR-3611	-1,90150576	-0,477573178	0,064969019	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,09363956	0,151397403	0,474841898	1,413594846	0,278629912	-1,90150576	-1,90150576	3,005375485	-0,576145608	0,041647222	-0,49606481	-1,90150576	-0,596046246	1,774537871	-0,281857139	1,086615256	-0,572010022
miR-3661-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,151397403	-0,271052264	1,413594846	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,191001403	0,49579811	-0,49606481	-1,90150576	-1,90150576	0,8832094	-1,90150576	0,014496819	0,56823556
miR-3131-5p	-1,90150576	1,333577197	0,064969019	-1,90150576	0,644029737	1,219352741	-1,90150576	-1,90150576	0,151397403	-1,90150576	1,79193098	1,838543829	0,05019694	-1,90150576	-0,128923098	-1,90150576	-1,90150576	-1,90150576	1,997950529	1,773519193	1,774537871	1,314484524	-1,90150576	-1,90150576
miR-4505-3p	-1,90150576	1,77454873	0,867470388	3,70844605	-0,51593704	-1,90150576	-1,90150576	1,414594756	0,151397403	-1,90150576	-1,90150576	1,838543829	1,563042054	-1,90150576	-0,128923098	-1,091698536	-1,90150576	-1,90150576	0,018627656	-0,596046246	-1,90150576	-1,90150576	0,014496819	-0,572010022
miR-550b-1-5p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,995927788	1,747946548	-1,90150576	4,860261572	0,151397403	-1,90150576	-1,90150576	-1,90150576	0,05019694	-1,90150576	-1,90150576	-1,90150576	0,041647222	1,023724529	1,699991359	0,077878972	-1,90150576	-1,90150576	-1,90150576	-1,90150576
miR-155-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,151397403	-1,90150576	0,092806912	-1,90150576	0,850518341	-1,90150576	-0,128923098	0,910749604	1,351932089	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,197072279
miR-3689f-3p	-1,90150576	1,333577197	0,867470388	-1,90150576	-1,90150576	0,376338264	-1,90150576	-1,90150576	0,151397403	-0,271052264	0,092806912	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,102783037	-1,90150576	-1,90150576	2,802327234	0,535421785	-1,90150576	-1,90150576	-1,90150576	-0,572010022
miR-519a-1-3p	-1,90150576	1,570846101	-1,90150576	-1,90150576	-1,280841365	-1,90150576	1,261487831	-1,90150576	0,151397403	0,474841898	-1,90150576	0,278629912	0,94942715	-1,90150576	-1,90150576	0,102783037	1,118841514	0,670647104	2,63930543	-1,90150576	0,8832094	-1,90150576	-1,90150576	0,916647969
miR-521-2-5p	-1,90150576	-1,90150576	0,867470388	-1,90150576	0,995927788	1,747946548	2,178616902	-1,90150576	0,151397403	-1,90150576	3,045347855	-1,90150576	-1,90150576	-0,461099024	-1,90150576	1,961797351	-1,90150576	1,925489956	0,018627656	-1,90150576	-1,90150576	-1,90150576	1,086615256	-1,90150576
miR-12127-3p	-1,90150576	0,695304705	1,757560246	0,572557243	-1,90150576	0,376338264	1,791735289	-1,90150576	0,151397403	0,474841898	0,899347526	-1,90150576	1,362268476	2,279575867	-1,90150576	0,562603914	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,396641205	-1,90150576	0,466044128	0,107947608
miR-6891-5p	-1,90150576	1,333577197	-1,90150576	-1,90150576	0,644029737	1,219352741	0,414185566	-1,90150576	0,151397403	-0,271052264	2,339234027	-1,90150576	0,05019694	-1,90150576	-0,128923098	-0,576145608	0,840695152	1,307157684	1,997950529	-0,596046246	1,774537871	0,461946717	0,466044128	1,197072279
miR-4738-5p	-1,90150576	1,333577197	-1,90150576	1,436508729	-1,90150576	-1,90150576	-1,90150576	0,09363956	0,151397403	-1,90150576	1,79193098	0,278629912	-0,61808529	-1,90150576	-1,90150576	0,102783037	2,383558643	0,670647104	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,992710431	-1,90150576
miR-4306-5p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,995927788	-1,90150576	-1,90150576	-1,90150576	0,151397403	-1,90150576	1,413594846	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,535421785	-1,90150576	-1,90150576	-1,90150576	-1,90150576
miR-548n-3p	-1,90150576	0,695304705	0,521313903	-1,90150576	0,644029737	-1,90150576	-1,90150576	1,414594756	0,151397403	-0,271052264	-1,90150576	1,634035282	-0,61808529	-1,90150576	-1,90150576	0,562603914	-0,624874669	-1,90150576	2,24478152	-1,90150576	-1,90150576	0,950294335	0,014496819	-1,312334113
miR-517c-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,51593704	-1,90150576	-1,90150576	-1,90150576	0,151397403	-1,90150576	2,09138157	0,278629912	0,05019694	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	2,073713671	-1,90150576	-1,90150576	1,810560104
miR-296-3p	-1,90150576	-0,477573178	0,064969019	1,068260819	2,753344475	0,376338264	2,734863065	4,281931172	0,151397403	3,373868439	1,79193098	3,209259875	1,739257711	-1,90150576	-1,90150576	0,910749604	1,552549041	1,023724529	3,203458448	2,20181296	0,078703954	-1,90150576	2,348655318	2,239651512
miR-6856-3p	-1,90150576	-0,477573178	-1,90150576	-1,90150576	0,644029737	1,747946548	-1,90150576	-1,90150576	0,151397403	-1,90150576	0,092806912	-1,90150576	-0,61808529	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,605021174	-0,646379799	-0,572010022
miR-885-3p	-1,90150576	-1,90150576	1,757560246	-1,90150576	-1,90150576	0,376338264	-1,90150576	2,899604425	0,151397403	1,619609735	2,339234027	2,570447092	-1,90150576	1,798691548	2,75192719	2,461483528	-1,90150576	-1,90150576	2,24478152	-1,90150576	0,8832094	0,461946717	1,519132817	1,431758966
miR-6085-5p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,151397403	0,964078403	-1,90150576	-0,433714589	-1,90150576	-1,90150576	-1,90150576	-0,576145608	-1,90150576	-0,49606481	-1,90150576	-1,90150576	-1,90150576	2,05371522	0,466044128	0,107947608
miR-3675-5p	-1,90150576	1,049454588	2,056464556	-1,90150576	0,644029737	-1,90150576	-1,90150576	-1,90150576	0,151397403	0,964078403	0,092806912	0,753374841	-0,61808529	-1,90150576	-0,128923098	-0,576145608	0,49579811	1,023724529	-1,90150576	0,88226466	-1,90150576	-1,90150576	0,466044128	1,431758966
miR-6072-5p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,219352741	-1,90150576	2,092423334	0,151397403	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,642806741	-1,90150576	0,041647222	-1,90150576	0,470574563	-1,90150576	0,8832094	0,461946717	-1,90150576	0,107947608
miR-4291-3p	-1,90150576	1,953015835	0,064969019	-1,90150576	-1,90150576	2,133951683	3,448436812	2,736133507	0,151397403	0,964078403	-1,90150576	2,570447092	1,563042054	-0,461099024	-1,90150576	1,961797351	-0,624874669	1,54394605	-1,90150576	1,596920099	-1,90150576	-0,281857139	-0,646379799	1,197072279
miR-6778-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,219352741	-1,90150576	1,792956644	0,151397403	0,474841898	0,899347526	0,753374841	1,362268476	-0,461099024	1,513522973	1,961797351	-1,90150576	1,307157684	0,018627656	-1,90150576	1,396641205	-1,90150576	0,809442691	0,107947608
miR-548an-5p	-1,90150576	-1,90150576	0,064969019	1,068260819	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,151397403	-0,271052264	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,961797351	0,840695152	-1,90150576	-1,90150576	0,88226466	-1,90150576	-0,281857139	-1,90150576	0,916647969
miR-323a-3p	-1,90150576	1,77454873	-1,90150576	2,181385932	4,167223573	2,43817572	1,261487831	-1,90150576	0,151397403	3,293595805	2,898532757	2,320356519	4,699720092	3,239251379	1,808143554	2,103853246	2,669176454	2,958105297	-1,90150576	2,715909703	1,396641205	0,950294335	4,974985518	3,432699676
